2133,3299,15972
2164,3346,15956
2155,3362,15931
2169,3341,15922
2178,3338,15948
2182,3341,15932
2193,3353,15921
2224,3359,15936
2211,3343,15912
2243,3353,15936
2244,3358,15918
2243,3347,15893
2228,3343,15859
2283,3362,16043
2253,3429,15913
2274,3396,15904
2237,3337,15932
2238,3377,15930
2280,3433,15906
2277,3380,15860
2263,3372,15887
2263,3383,15943
2275,3410,15964
2317,3432,15898
2301,3426,15881
2272,3388,15920
2295,3367,15899
2305,3409,15901
2293,3407,15939
2289,3400,15952
2246,3418,15941
2221,3429,15903
2209,3442,15912
2167,3441,15926
2131,3445,15894
2126,3479,15951
2090,3482,15920
2063,3458,15902
2002,3480,15866
2028,3516,16039
1916,3521,15905
1973,3530,15925
1943,3484,15946
1891,3506,15938
1906,3566,15933
1937,3510,15906
1894,3457,15935
1826,3474,15983
1856,3502,15982
1899,3513,15915
1877,3485,15913
1846,3413,15943
1873,3401,15961
1896,3425,15938
1878,3415,15937
1896,3403,15956
1914,3388,15977
1934,3380,15955
1953,3378,15970
1985,3378,15961
2025,3403,16005
1977,3303,15783
2103,3400,16011
2028,3383,15997
2066,3405,15940
2082,3363,15950
2078,3357,15965
2097,3385,15920
2142,3383,15886
2145,3346,15913
2137,3344,15941
2138,3363,15971
2176,3395,15972
2191,3409,15915
2171,3374,15940
2189,3331,15950
2202,3357,15917
2195,3374,15928
2202,3366,15932
2202,3355,15933
2202,3368,15940
2218,3365,15927
2231,3361,15922
2234,3361,15926
2243,3353,15936
2260,3394,15959
2198,3292,15756
2298,3388,15984
2206,3403,15966
2236,3427,15920
2237,3371,15941
2190,3381,15987
2165,3416,15909
2179,3435,15935
2121,3401,15907
2057,3416,15942
2030,3461,15929
2031,3470,15967
2000,3490,15903
1952,3488,15900
1935,3447,15950
1923,3452,15933
1919,3483,15947
1889,3485,15948
1872,3481,15944
1877,3469,15944
1857,3472,15947
1855,3485,15955
1860,3466,15925
1877,3485,15973
1848,3498,15952
1870,3508,15962
1810,3431,15839
1899,3483,16054
1822,3488,15945
1882,3481,15965
1849,3412,15940
